,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
487,488,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",34917.66696151995,54917.66696151995,"[[(4, 1), (3, 2), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
488,489,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",24920.575323571742,54920.57532357174,"[[(3, 1), (1, 5)], [(7, 2), (1, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
489,490,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",44921.95986850149,54921.95986850149,"[[(4, 1), (1, 2), (7, 3), (6, 4), (5, 7), (2, 8), (3, 9)], [(1, 5), (3, 6)]]"
490,491,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",44921.95986850152,54921.95986850152,"[[(4, 1), (1, 2), (7, 3), (6, 4), (5, 7), (2, 8), (3, 9)], [(1, 5), (2, 6)]]"
491,492,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",44921.95986850152,54921.95986850152,"[[(4, 1), (1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)], [(1, 5), (2, 6)]]"
492,493,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",44943.436992065195,54943.436992065195,"[[(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)], [(1, 2), (2, 7)]]"
493,494,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",44943.436992065195,54943.436992065195,"[[(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)], [(1, 2), (2, 7)]]"
494,495,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",44945.041972394276,54945.041972394276,"[[(1, 3), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
495,496,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",44945.04197239425,54945.04197239425,"[[(1, 3), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
496,497,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",24951.644007972965,54951.644007972965,"[[(3, 2), (4, 6)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 7), (2, 8), (3, 9)]]"
497,498,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",24951.644007972965,54951.644007972965,"[[(3, 2), (4, 6)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 7), (6, 8), (3, 9)]]"
498,499,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",34964.152594607964,54964.152594607964,"[[(1, 2), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)], [(1, 1), (2, 3)]]"
499,500,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",24971.221062187222,54971.22106218722,"[[(1, 3), (4, 6)], [(4, 1), (7, 2), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
500,501,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",24977.465901855845,54977.465901855845,"[[(3, 1), (5, 2)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
501,502,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",24977.465901855845,54977.465901855845,"[[(3, 1), (5, 2)], [(7, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (1, 9)]]"
502,503,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",24977.465901855845,54977.465901855845,"[[(3, 1), (5, 2)], [(7, 3), (6, 4), (1, 5), (4, 6), (5, 7), (2, 8), (3, 9)]]"
503,504,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",44977.667495327565,54977.667495327565,"[[(1, 2), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)], [(2, 1), (1, 3)]]"
504,505,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",25005.24562087594,55005.24562087594,"[[(4, 1), (3, 2), (1, 5)], [(3, 3), (2, 4), (4, 6), (5, 7), (6, 8), (1, 9)]]"
505,506,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",25005.24562087594,55005.24562087594,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
506,507,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",25019.454332530557,55019.45433253056,"[[(4, 1), (3, 2), (5, 6)], [(1, 3), (6, 4), (3, 5), (4, 7), (2, 8), (7, 9)]]"
507,508,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",25019.454332530557,55019.45433253056,"[[(4, 1), (3, 2), (5, 6)], [(1, 3), (2, 4), (3, 5), (4, 7), (6, 8), (7, 9)]]"
508,509,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25020.087523729104,55020.087523729104,"[[(3, 1), (1, 9)], [(1, 2), (3, 3), (6, 4), (7, 5), (4, 6), (5, 7), (2, 8)]]"
509,510,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25020.087523729104,55020.087523729104,"[[(3, 1), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8)]]"
510,511,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45120.52832474923,55120.52832474923,"[[(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)], [(1, 2), (2, 7)]]"
511,512,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45120.52832474926,55120.52832474926,"[[(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)], [(1, 2), (2, 7)]]"
512,513,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35136.37626217131,55136.37626217131,"[[(1, 1), (3, 5)], [(1, 2), (3, 3), (2, 4), (5, 6), (4, 7), (6, 8), (7, 9)]]"
513,514,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25138.940376034763,55138.94037603476,"[[(4, 6), (1, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
514,515,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35188.65607058699,55188.65607058699,"[[(2, 2), (1, 6)], [(5, 1), (7, 3), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
515,516,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",25196.545665214624,55196.545665214624,"[[(4, 1), (3, 2), (5, 6)], [(1, 3), (6, 4), (7, 5), (4, 7), (2, 8), (3, 9)]]"
516,517,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",25196.545665214624,55196.545665214624,"[[(4, 1), (3, 2), (5, 6)], [(1, 3), (2, 4), (7, 5), (4, 7), (6, 8), (3, 9)]]"
517,518,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35224.1206133893,55224.1206133893,"[[(1, 1), (2, 9)], [(1, 2), (7, 3), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8)]]"
518,519,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35224.1206133893,55224.1206133893,"[[(1, 1), (2, 9)], [(1, 2), (7, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)]]"
519,520,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45233.48146232753,55233.48146232753,"[[(4, 1), (7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)], [(1, 2), (2, 7)]]"
520,521,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45233.4814623275,55233.4814623275,"[[(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)], [(1, 2), (2, 7)]]"
521,522,"['frag_06_c00001', 'frag_16_c00001']","[[7], []]",45250.405749424215,55250.405749424215,"[[(1, 5), (2, 6)], [(5, 1), (7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)]]"
522,523,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25258.015596951038,55258.01559695104,"[[(2, 1), (5, 2)], [(1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8), (7, 9)]]"
523,524,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25258.015596951038,55258.01559695104,"[[(2, 1), (5, 2)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
524,525,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25277.52163101884,55277.52163101884,"[[(4, 1), (1, 5)], [(1, 2), (7, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
525,526,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",35283.86938404938,55283.86938404938,"[[(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)], [(1, 1), (3, 2), (2, 9)]]"
526,527,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55300.37145980878,55300.37145980878,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)]]"
527,528,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55300.37145980878,55300.37145980878,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)]]"
528,529,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25308.75066000386,55308.75066000386,"[[(2, 1), (1, 9)], [(7, 2), (1, 3), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8)]]"
529,530,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25308.75066000386,55308.75066000386,"[[(2, 1), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8)]]"
530,531,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25326.370614571002,55326.370614571,"[[(4, 1), (1, 3)], [(7, 2), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
531,532,"['frag_06_c00001', 'frag_16_c00001']","[[7], []]",45355.24544582292,55355.24544582292,"[[(1, 5), (2, 6)], [(4, 1), (1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
532,533,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35359.53524230409,55359.53524230409,"[[(1, 2), (4, 7)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)]]"
533,534,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35359.53524230409,55359.53524230409,"[[(1, 2), (4, 7)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)]]"
534,535,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",45367.36317655005,55367.36317655005,"[[(5, 1), (7, 3), (6, 4), (1, 5), (4, 6), (2, 8), (3, 9)], [(1, 2), (2, 7)]]"
535,536,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",45367.36317655005,55367.36317655005,"[[(5, 1), (7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)], [(1, 2), (2, 7)]]"
536,537,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25383.842033276393,55383.84203327639,"[[(4, 1), (5, 6), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
537,538,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25420.871405117476,55420.871405117476,"[[(4, 6), (1, 9)], [(4, 1), (1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
538,539,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25425.103179104568,55425.10317910457,"[[(2, 1), (1, 2)], [(7, 3), (6, 4), (1, 5), (5, 6), (4, 7), (2, 8), (3, 9)]]"
539,540,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25425.103179104568,55425.10317910457,"[[(2, 1), (1, 2)], [(7, 3), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
540,541,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25435.106929635047,55435.10692963505,"[[(2, 1), (5, 2)], [(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (2, 8), (3, 9)]]"
541,542,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25435.106929635076,55435.106929635076,"[[(2, 1), (5, 2)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
542,543,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45438.772548420646,55438.772548420646,"[[(4, 1), (1, 2), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8)], [(2, 6), (1, 9)]]"
543,544,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45438.772548420704,55438.772548420704,"[[(4, 1), (1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)], [(2, 6), (1, 9)]]"
544,545,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55477.46279249282,55477.46279249282,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
545,546,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55477.46279249282,55477.46279249282,"[[(2, 2), (1, 7)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)]]"
546,547,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35536.62657498816,55536.62657498816,"[[(1, 2), (4, 7)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)]]"
547,548,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35536.62657498816,55536.62657498816,"[[(1, 2), (4, 7)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)]]"
548,549,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25547.537446810253,55547.53744681025,"[[(3, 1), (1, 5)], [(1, 2), (3, 3), (2, 4), (4, 6), (5, 7), (6, 8), (7, 9)]]"
549,550,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35560.22725778131,55560.22725778131,"[[(4, 6), (1, 9)], [(5, 1), (7, 2), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8)]]"
550,551,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35560.22725778134,55560.22725778134,"[[(4, 6), (1, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
551,552,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",45580.11753681232,55580.11753681232,"[[(7, 3), (6, 4), (1, 5), (5, 7), (2, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
552,553,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",45580.11753681232,55580.11753681232,"[[(7, 3), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)], [(2, 1), (1, 2), (3, 6)]]"
553,554,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",25586.71957239104,55586.71957239104,"[[(3, 2), (4, 6)], [(5, 1), (7, 3), (6, 4), (1, 5), (4, 7), (2, 8), (3, 9)]]"
554,555,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7, 8], []]",25586.71957239104,55586.71957239104,"[[(3, 2), (4, 6)], [(5, 1), (7, 3), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
555,556,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35586.82957052498,55586.82957052498,"[[(1, 6), (2, 9)], [(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
556,557,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",35623.53995566291,55623.53995566291,"[[(4, 1), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8), (7, 9)], [(2, 2), (1, 7)]]"
557,558,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",35623.53995566291,55623.53995566291,"[[(4, 1), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8), (7, 9)], [(2, 2), (1, 7)]]"
558,559,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25628.943859069026,55628.943859069026,"[[(1, 2), (3, 6)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8), (7, 9)]]"
559,560,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25628.943859069026,55628.943859069026,"[[(1, 2), (3, 6)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8), (7, 9)]]"
560,561,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55630.39009951547,55630.39009951547,"[[(2, 5), (1, 6)], [(4, 1), (7, 2), (1, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
561,562,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",35637.21885424788,55637.21885424788,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (6, 4), (4, 6), (5, 7), (2, 8), (3, 9)]]"
562,563,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",35637.21885424788,55637.21885424788,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
563,564,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",35637.21885424806,55637.21885424806,"[[(4, 1), (3, 2), (1, 5)], [(3, 3), (2, 4), (4, 6), (5, 7), (6, 8), (1, 9)]]"
564,565,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35652.660460017505,55652.660460017505,"[[(1, 1), (2, 3)], [(7, 2), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
565,566,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25655.16308814715,55655.16308814715,"[[(3, 1), (1, 9)], [(1, 2), (7, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8)]]"
566,567,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25655.16308814718,55655.16308814718,"[[(3, 1), (1, 9)], [(1, 2), (7, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
567,568,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25681.69867523914,55681.69867523914,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (6, 4), (3, 5), (5, 7), (2, 8), (7, 9)]]"
568,569,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25681.69867523914,55681.69867523914,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
569,570,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25746.992187914642,55746.99218791464,"[[(1, 5), (4, 6)], [(5, 1), (7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)]]"
570,571,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25751.900747177802,55751.9007471778,"[[(5, 2), (3, 6)], [(4, 1), (1, 3), (6, 4), (3, 5), (5, 7), (2, 8), (7, 9)]]"
571,572,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25751.900747177773,55751.90074717777,"[[(5, 2), (3, 6)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
572,573,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45755.60388916731,55755.60388916731,"[[(5, 1), (7, 3), (6, 4), (1, 5), (4, 6), (2, 8), (3, 9)], [(1, 2), (2, 7)]]"
573,574,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",45755.60388916731,55755.60388916731,"[[(5, 1), (7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)], [(1, 2), (2, 7)]]"
574,575,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",35774.97696588322,55774.97696588322,"[[(5, 1), (7, 2), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8)], [(1, 6), (2, 9)]]"
575,576,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",35774.97696588325,55774.97696588325,"[[(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)], [(1, 6), (2, 9)]]"
576,577,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25776.020957501285,55776.020957501285,"[[(4, 1), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8)]]"
577,578,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",25783.67095939262,55783.67095939262,"[[(3, 2), (4, 6), (1, 9)], [(4, 1), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
578,579,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",35800.63128834695,55800.63128834695,"[[(4, 1), (1, 3), (6, 4), (7, 5), (5, 6), (2, 8), (3, 9)], [(2, 2), (1, 7)]]"
579,580,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",35800.63128834695,55800.63128834695,"[[(4, 1), (1, 3), (2, 4), (7, 5), (5, 6), (6, 8), (3, 9)], [(2, 2), (1, 7)]]"
580,581,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25806.035191753064,55806.035191753064,"[[(1, 2), (3, 6)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 7), (2, 8), (3, 9)]]"
581,582,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25806.035191753064,55806.035191753064,"[[(1, 2), (3, 6)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 7), (6, 8), (3, 9)]]"
582,583,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55822.49388664856,55822.49388664856,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)]]"
583,584,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55822.49388664859,55822.49388664859,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)]]"
584,585,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",45827.32611657429,55827.32611657429,"[[(5, 1), (1, 2), (3, 3), (6, 4), (7, 5), (4, 7), (2, 8)], [(2, 6), (1, 9)]]"
585,586,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",45827.32611657429,55827.32611657429,"[[(5, 1), (1, 2), (3, 3), (2, 4), (7, 5), (4, 7), (6, 8)], [(2, 6), (1, 9)]]"
586,587,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",25831.62122963264,55831.62122963264,"[[(4, 1), (3, 2), (5, 6)], [(7, 3), (6, 4), (1, 5), (4, 7), (2, 8), (3, 9)]]"
587,588,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",25831.62122963264,55831.62122963264,"[[(4, 1), (3, 2), (5, 6)], [(7, 3), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
588,589,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35842.15828686408,55842.15828686408,"[[(4, 6), (1, 9)], [(4, 1), (1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
589,590,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25851.831884313346,55851.831884313346,"[[(1, 5), (4, 6)], [(4, 1), (1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
590,591,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25858.790007923177,55858.79000792318,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)]]"
591,592,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25858.790007923177,55858.79000792318,"[[(2, 1), (1, 2), (3, 6)], [(1, 3), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)]]"
592,593,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",25869.697452899563,55869.69745289956,"[[(2, 1), (1, 3)], [(7, 2), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
593,594,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35881.6576691439,55881.6576691439,"[[(1, 2), (4, 7)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)]]"
594,595,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",35881.6576691439,55881.6576691439,"[[(1, 2), (4, 7)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)]]"
595,596,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25906.92570753413,55906.92570753413,"[[(3, 1), (5, 2)], [(1, 3), (6, 4), (3, 5), (5, 6), (4, 7), (2, 8), (7, 9)]]"
596,597,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25906.92570753413,55906.92570753413,"[[(3, 1), (5, 2)], [(1, 3), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)]]"
597,598,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25928.99207986184,55928.99207986184,"[[(5, 2), (3, 6)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)]]"
598,599,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",25928.99207986184,55928.99207986184,"[[(5, 2), (3, 6)], [(4, 1), (1, 3), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)]]"
599,600,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",35948.543159273395,55948.543159273395,"[[(1, 1), (3, 5)], [(1, 2), (7, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
600,601,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25953.332737809513,55953.33273780951,"[[(5, 1), (1, 3)], [(1, 2), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
601,602,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",25953.332737809513,55953.33273780951,"[[(4, 1), (1, 3)], [(1, 2), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
602,603,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25953.927287844475,55953.927287844475,"[[(4, 1), (1, 3), (5, 6)], [(7, 2), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
603,604,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",25991.89384515627,55991.89384515627,"[[(4, 1), (1, 5), (5, 6)], [(7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)]]"
604,605,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55999.58521933257,55999.58521933257,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)]]"
605,606,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",55999.58521933263,55999.58521933263,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)]]"
