,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
268,269,"['frag_08_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[7], [6], [8]]",10.108500956301746,13.108500956301746,"[[(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6), (5, 7)], [(3, 8), (1, 9)]]"
269,270,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[6], [8], [7]]",10.108500956301746,13.108500956301746,"[[(2, 4), (3, 5), (4, 6), (5, 7)], [(3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)]]"
270,271,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[6], [8], [7]]",10.108500956301746,13.108500956301746,"[[(2, 4), (3, 5), (4, 6), (5, 7)], [(3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)]]"
271,272,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[8], [7], [6]]",10.108500956301746,13.108500956301746,"[[(3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6), (5, 7)]]"
272,273,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [], [6, 8]]",10.152964544152734,13.152964544152734,"[[(1, 3)], [(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)]]"
273,274,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [], [6, 8]]",10.152964544152734,13.152964544152734,"[[(1, 3)], [(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)]]"
274,275,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [6, 8], []]",10.152964544152734,13.152964544152734,"[[(1, 3)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(2, 7), (3, 8), (1, 9)]]"
275,276,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [6, 8], []]",10.152964544152734,13.152964544152734,"[[(1, 3)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(2, 7), (3, 8), (1, 9)]]"
276,277,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.152964544152734,13.152964544152734,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3)]]"
277,278,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.152964544152734,13.152964544152734,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3)]]"
278,279,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.152964544152734,13.152964544152734,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3)]]"
279,280,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.152964544152738,13.152964544152738,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3)]]"
280,281,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 8, 6]]",8.171251534988336,13.171251534988336,"[[(6, 1), (2, 2), (3, 3), (5, 5), (1, 6)], [(2, 4), (5, 7), (6, 8), (1, 9)]]"
281,282,"['frag_16_c00001', 'frag_15_c00001']","[[6, 8, 6], [7, 8]]",8.171251534988336,13.171251534988336,"[[(2, 4), (5, 7), (6, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (5, 5), (1, 6)]]"
282,283,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 8, 6]]",8.17125153498834,13.17125153498834,"[[(6, 1), (2, 2), (3, 3), (5, 5), (1, 6)], [(2, 4), (5, 7), (6, 8), (1, 9)]]"
283,284,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 8, 6]]",8.17125153498834,13.17125153498834,"[[(6, 1), (2, 2), (3, 3), (5, 5), (1, 6)], [(2, 4), (5, 7), (6, 8), (1, 9)]]"
284,285,"['frag_15_c00001', 'frag_16_c00001']","[[8], [6, 7, 6, 8]]",8.202146383328667,13.202146383328667,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(7, 3), (5, 7), (6, 8)]]"
285,286,"['frag_15_c00001', 'frag_16_c00001']","[[8], [6, 7, 6, 8]]",8.202146383328667,13.202146383328667,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(7, 3), (5, 7), (6, 8)]]"
286,287,"['frag_16_c00001', 'frag_15_c00001']","[[6, 7, 6, 8], [8]]",8.202146383328667,13.202146383328667,"[[(7, 3), (5, 7), (6, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
287,288,"['frag_15_c00001', 'frag_16_c00001']","[[8], [6, 7, 6, 8]]",8.202146383328667,13.202146383328667,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(7, 3), (5, 7), (6, 8)]]"
288,289,"['frag_03_c00001', 'frag_15_c00001']","[[], []]",13.225050136495462,13.225050136495462,"[[(1, 3), (2, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)]]"
289,290,"['frag_15_c00001', 'frag_03_c00001']","[[], []]",13.225050136495462,13.225050136495462,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)], [(1, 3), (2, 8)]]"
290,291,"['frag_15_c00001', 'frag_03_c00001']","[[], []]",13.225050136495465,13.225050136495465,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)], [(1, 3), (2, 8)]]"
291,292,"['frag_03_c00001', 'frag_15_c00001']","[[], []]",13.225050136495465,13.225050136495465,"[[(1, 3), (2, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)]]"
292,293,"['frag_12_c00001', 'frag_15_c00001']","[[6, 8], [8]]",10.248365386906443,13.248365386906443,"[[(3, 7), (4, 8), (5, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
293,294,"['frag_12_c00001', 'frag_15_c00001']","[[6, 8], [8]]",10.248365386906443,13.248365386906443,"[[(3, 7), (4, 8), (5, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
294,295,"['frag_12_c00001', 'frag_15_c00001']","[[6, 8], [8]]",10.248365386906443,13.248365386906443,"[[(3, 7), (4, 8), (5, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
295,296,"['frag_15_c00001', 'frag_12_c00001']","[[8], [6, 8]]",10.248365386906446,13.248365386906446,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(3, 7), (4, 8), (5, 9)]]"
296,297,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 8, 6]]",8.257939693193897,13.257939693193897,"[[(6, 1), (2, 2), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 4), (5, 7), (6, 8)]]"
297,298,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 8, 6]]",8.257939693193897,13.257939693193897,"[[(6, 1), (2, 2), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 4), (5, 7), (6, 8)]]"
298,299,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 8, 6]]",8.257939693193897,13.257939693193897,"[[(6, 1), (2, 2), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 4), (5, 7), (6, 8)]]"
299,300,"['frag_16_c00001', 'frag_15_c00001']","[[6, 8, 6], [7, 8]]",8.257939693193897,13.257939693193897,"[[(1, 3), (2, 4), (5, 7), (6, 8)], [(6, 1), (2, 2), (5, 5), (1, 6), (3, 9)]]"
300,301,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6]]",10.25943411882169,13.25943411882169,"[[(1, 3)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(2, 7), (3, 8)]]"
301,302,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",10.259434118821694,13.259434118821694,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3)]]"
302,303,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6], [8]]",10.259434118821694,13.259434118821694,"[[(1, 3)], [(2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
303,304,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",10.259434118821694,13.259434118821694,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3)]]"
304,305,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6]]",10.259434118821694,13.259434118821694,"[[(1, 3)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(2, 7), (3, 8)]]"
305,306,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",10.259434118821694,13.259434118821694,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3)]]"
306,307,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",10.259434118821694,13.259434118821694,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3)]]"
307,308,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6], [8]]",10.259434118821694,13.259434118821694,"[[(1, 3)], [(2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
308,309,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[], [6, 8], [7]]",10.315298574634639,13.315298574634639,"[[(1, 3), (2, 7), (3, 8)], [(2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2), (3, 9)]]"
309,310,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[6, 8], [], [7]]",10.315298574634639,13.315298574634639,"[[(2, 4), (3, 5), (4, 6)], [(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (3, 9)]]"
310,311,"['frag_11_c00001', 'frag_08_c00001', 'frag_06_c00001']","[[6, 8], [7], []]",10.315298574634639,13.315298574634639,"[[(2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
311,312,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[], [7], [6, 8]]",10.315298574634639,13.315298574634639,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (3, 9)], [(2, 4), (3, 5), (4, 6)]]"
312,313,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[], [6, 8], [7]]",10.315298574634639,13.315298574634639,"[[(1, 3), (2, 7), (3, 8)], [(2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2), (3, 9)]]"
313,314,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[], [7], [6, 8]]",10.315298574634639,13.315298574634639,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (3, 9)], [(2, 4), (3, 5), (4, 6)]]"
314,315,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[6, 8], [], [7]]",10.315298574634639,13.315298574634639,"[[(2, 4), (3, 5), (4, 6)], [(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (3, 9)]]"
315,316,"['frag_08_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[7], [6, 8], []]",10.315298574634639,13.315298574634639,"[[(1, 1), (2, 2), (3, 9)], [(2, 4), (3, 5), (4, 6)], [(1, 3), (2, 7), (3, 8)]]"
316,317,"['frag_15_c00001', 'frag_12_c00001']","[[], [6, 8, 8]]",10.316181505621508,13.316181505621508,"[[(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(4, 8), (5, 9)]]"
317,318,"['frag_12_c00001', 'frag_15_c00001']","[[6, 8, 8], []]",10.316181505621508,13.316181505621508,"[[(4, 8), (5, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
318,319,"['frag_12_c00001', 'frag_15_c00001']","[[6, 8, 8], []]",10.316181505621508,13.316181505621508,"[[(4, 8), (5, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
319,320,"['frag_12_c00001', 'frag_15_c00001']","[[6, 8, 8], []]",10.316181505621511,13.316181505621511,"[[(4, 8), (5, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
320,321,"['frag_15_c00001', 'frag_16_c00001']","[[6, 7, 8], [6, 8]]",8.333280974890851,13.333280974890851,"[[(6, 1), (2, 2), (5, 5), (1, 6)], [(7, 3), (2, 4), (5, 7), (6, 8), (1, 9)]]"
321,322,"['frag_15_c00001', 'frag_16_c00001']","[[6, 7, 8], [6, 8]]",8.333280974890851,13.333280974890851,"[[(6, 1), (2, 2), (5, 5), (1, 6)], [(7, 3), (2, 4), (5, 7), (6, 8), (1, 9)]]"
322,323,"['frag_15_c00001', 'frag_16_c00001']","[[6, 7, 8], [6, 8]]",8.333280974890851,13.333280974890851,"[[(6, 1), (2, 2), (5, 5), (1, 6)], [(7, 3), (2, 4), (5, 7), (6, 8), (1, 9)]]"
323,324,"['frag_16_c00001', 'frag_15_c00001']","[[6, 8], [6, 7, 8]]",8.333280974890851,13.333280974890851,"[[(7, 3), (2, 4), (5, 7), (6, 8), (1, 9)], [(6, 1), (2, 2), (5, 5), (1, 6)]]"
324,325,"['frag_06_c00001', 'frag_15_c00001', 'frag_05_c00001']","[[], [8, 8], [6, 8]]",9.381005067307424,13.381005067307424,"[[(2, 7), (3, 8), (1, 9)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 1)]]"
325,326,"['frag_05_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6, 8], [8, 8], []]",9.381005067307424,13.381005067307424,"[[(2, 1)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8), (1, 9)]]"
326,327,"['frag_15_c00001', 'frag_06_c00001', 'frag_05_c00001']","[[8, 8], [], [6, 8]]",9.381005067307424,13.381005067307424,"[[(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8), (1, 9)], [(2, 1)]]"
327,328,"['frag_06_c00001', 'frag_05_c00001', 'frag_15_c00001']","[[], [6, 8], [8, 8]]",9.381005067307427,13.381005067307427,"[[(2, 7), (3, 8), (1, 9)], [(2, 1)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)]]"
328,329,"['frag_06_c00001', 'frag_15_c00001', 'frag_05_c00001']","[[], [8, 8], [6, 8]]",9.381005067307427,13.381005067307427,"[[(2, 7), (3, 8), (1, 9)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 1)]]"
329,330,"['frag_15_c00001', 'frag_05_c00001', 'frag_06_c00001']","[[8, 8], [6, 8], []]",9.381005067307427,13.381005067307427,"[[(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 1)], [(2, 7), (3, 8), (1, 9)]]"
330,331,"['frag_06_c00001', 'frag_15_c00001', 'frag_05_c00001']","[[], [8, 8], [6, 8]]",9.381005067307427,13.381005067307427,"[[(2, 7), (3, 8), (1, 9)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 1)]]"
331,332,"['frag_15_c00001', 'frag_06_c00001', 'frag_05_c00001']","[[8, 8], [], [6, 8]]",9.381005067307427,13.381005067307427,"[[(2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8), (1, 9)], [(2, 1)]]"
332,333,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [], [6, 8]]",10.382578702167166,13.382578702167166,"[[(1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(3, 8)]]"
333,334,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6, 8], []]",10.382578702167166,13.382578702167166,"[[(1, 9)], [(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
334,335,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [], [6, 8]]",10.382578702167166,13.382578702167166,"[[(1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(3, 8)]]"
335,336,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6, 8], []]",10.382578702167166,13.382578702167166,"[[(1, 9)], [(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
336,337,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6, 8], [], [7]]",10.382578702167166,13.382578702167166,"[[(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(1, 9)]]"
337,338,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6, 8], [], [7]]",10.382578702167166,13.382578702167166,"[[(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(1, 9)]]"
338,339,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6, 8], [], [7]]",10.382578702167166,13.382578702167166,"[[(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(1, 9)]]"
339,340,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6, 8], [], [7]]",10.382578702167166,13.382578702167166,"[[(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(1, 9)]]"
340,341,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[8], [], [6, 7]]",10.38988868024611,13.38988868024611,"[[(1, 3), (2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2)]]"
341,342,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[8], [], [6, 7]]",10.38988868024611,13.38988868024611,"[[(1, 3), (2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2)]]"
342,343,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[], [6, 7], [8]]",10.38988868024611,13.38988868024611,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)]]"
343,344,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[], [6, 7], [8]]",10.38988868024611,13.38988868024611,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)]]"
344,345,"['frag_11_c00001', 'frag_08_c00001', 'frag_06_c00001']","[[8], [6, 7], []]",10.38988868024611,13.38988868024611,"[[(1, 3), (2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2)], [(2, 7), (3, 8), (1, 9)]]"
345,346,"['frag_08_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[6, 7], [8], []]",10.38988868024611,13.38988868024611,"[[(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)]]"
346,347,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[], [8], [6, 7]]",10.38988868024611,13.38988868024611,"[[(2, 7), (3, 8), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2)]]"
347,348,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[], [8], [6, 7]]",10.38988868024611,13.38988868024611,"[[(2, 7), (3, 8), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2)]]"
348,349,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",13.396675980793603,13.396675980793603,"[[(1, 3), (2, 4), (3, 5), (4, 6), (5, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
349,350,"['frag_08_c00001', 'frag_11_c00001']","[[], []]",13.396675980793603,13.396675980793603,"[[(1, 1), (2, 2), (4, 8), (3, 9)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7)]]"
350,351,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",13.396675980793603,13.396675980793603,"[[(1, 3), (2, 4), (3, 5), (4, 6), (5, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
351,352,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",13.396675980793606,13.396675980793606,"[[(1, 3), (2, 4), (3, 5), (4, 6), (5, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
352,353,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6, 7], [8], [8]]",9.411302020900756,13.411302020900756,"[[(2, 7)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(3, 8), (1, 9)]]"
353,354,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[8, 7], [8], [6]]",9.411302020900756,13.411302020900756,"[[(1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8)]]"
354,355,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[8], [8], [6, 7]]",9.41130202090076,13.41130202090076,"[[(3, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7)]]"
355,356,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6, 8]]",9.41130202090076,13.41130202090076,"[[(2, 7), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(3, 8)]]"
356,357,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6, 8], [8], [7]]",9.41130202090076,13.41130202090076,"[[(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (1, 9)]]"
357,358,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6, 8]]",9.41130202090076,13.41130202090076,"[[(2, 7), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(3, 8)]]"
358,359,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6, 7], [8], [8]]",9.41130202090076,13.41130202090076,"[[(2, 7)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(3, 8), (1, 9)]]"
359,360,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[8, 7], [8], [6]]",9.41130202090076,13.41130202090076,"[[(1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8)]]"
360,361,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6], [8], [8, 7]]",9.41130202090076,13.41130202090076,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(1, 9)]]"
361,362,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[8], [8], [6, 7]]",9.411302020900763,13.411302020900763,"[[(3, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7)]]"
362,363,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6, 8], [8], [7]]",9.411302020900763,13.411302020900763,"[[(3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (1, 9)]]"
363,364,"['frag_06_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[6], [8], [8, 7]]",9.411302020900763,13.411302020900763,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(1, 9)]]"
364,365,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",13.448145084875364,13.448145084875364,"[[(4, 1), (2, 4), (3, 5), (5, 7), (1, 9)], [(2, 2), (3, 3), (1, 6), (4, 8)]]"
365,366,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",13.448145084875364,13.448145084875364,"[[(4, 1), (2, 4), (3, 5), (5, 7), (1, 9)], [(2, 2), (3, 3), (1, 6), (4, 8)]]"
366,367,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",13.448145084875364,13.448145084875364,"[[(4, 1), (2, 4), (3, 5), (5, 7), (1, 9)], [(2, 2), (3, 3), (1, 6), (4, 8)]]"
367,368,"['frag_08_c00001', 'frag_11_c00001']","[[], []]",13.448145084875364,13.448145084875364,"[[(2, 2), (3, 3), (1, 6), (4, 8)], [(4, 1), (2, 4), (3, 5), (5, 7), (1, 9)]]"
368,369,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [], [6, 8]]",10.45439908068716,13.45439908068716,"[[(1, 9)], [(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)]]"
369,370,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [], [6, 8]]",10.45439908068716,13.45439908068716,"[[(1, 9)], [(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)]]"
370,371,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.45439908068716,13.45439908068716,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
371,372,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.45439908068716,13.45439908068716,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
372,373,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.45439908068716,13.45439908068716,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
373,374,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[], [6, 8], [7]]",10.45439908068716,13.45439908068716,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
374,375,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [6, 8], []]",10.45439908068716,13.45439908068716,"[[(1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3), (2, 7), (3, 8)]]"
375,376,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [6, 8], []]",10.45439908068716,13.45439908068716,"[[(1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3), (2, 7), (3, 8)]]"
