,Fragments,ObjValNoPen,ObjValWithPen
106,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.56108026497691,18.56108026497691
107,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.561080264977022,18.56108026497691
108,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.629922946825445,18.561080264977022
109,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.629922946825445,18.629922946825445
110,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.629922946825445,18.629922946825445
111,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.629922946825445,18.629922946825445
112,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.629922946825445,18.629922946825445
113,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.629922946825445,18.629922946825445
114,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.62992294682556,18.629922946825445
115,"['frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.62992294682556,18.62992294682556
116,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.09002084746669,18.62992294682556
117,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.09002084746669,19.09002084746669
118,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.09002084746669,19.09002084746669
119,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.09002084746669,19.09002084746669
120,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.090020847466803,19.09002084746669
121,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.090020847466803,19.090020847466803
122,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.090020847466803,19.090020847466803
123,"['frag_02_c00001', 'frag_05_c00001', 'frag_10_c00001']",19.090020847466803,19.090020847466803
124,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.11172375274907,19.090020847466803
125,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.11172375274907,19.11172375274907
126,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.11172375274907,19.11172375274907
127,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.111723752749185,19.11172375274907
128,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.111723752749185,19.111723752749185
129,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.111723752749185,19.111723752749185
130,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.111723752749185,19.111723752749185
131,"['frag_03_c00001', 'frag_06_c00001', 'frag_09_c00001']",19.111723752749185,19.111723752749185
132,"['frag_04_c00001', 'frag_04_c00001', 'frag_11_c00001']",19.40651077551263,19.111723752749185
133,"['frag_04_c00001', 'frag_04_c00001', 'frag_11_c00001']",19.40651077551263,19.40651077551263
134,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.40651077551263
135,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
136,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
137,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
138,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
139,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
140,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
141,"['frag_03_c00001', 'frag_05_c00001', 'frag_09_c00001']",19.46003216151928,19.46003216151928
142,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.46003216151928
143,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
144,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
145,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
146,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
147,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
148,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
149,"['frag_02_c00001', 'frag_05_c00001', 'frag_07_c00001']",19.597530741253195,19.597530741253195
150,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.62097336476097,19.597530741253195
151,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.62097336476097,19.62097336476097
152,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.62097336476097,19.62097336476097
153,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.62097336476097,19.62097336476097
154,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.620973364761085,19.62097336476097
155,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.620973364761085,19.620973364761085
156,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.6209733647612,19.620973364761085
157,"['frag_02_c00001', 'frag_03_c00001', 'frag_12_c00001']",19.6209733647612,19.6209733647612
158,"['frag_03_c00001', 'frag_03_c00001', 'frag_11_c00001']",19.903372108122653,19.6209733647612
159,"['frag_03_c00001', 'frag_03_c00001', 'frag_11_c00001']",19.903372108122653,19.903372108122653
160,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,19.903372108122653
161,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
162,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
163,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
164,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
165,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
166,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
167,"['frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.11737255327455,20.11737255327455
168,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792393,20.11737255327455
169,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792393,20.127384302792393
170,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792507,20.127384302792393
171,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792507,20.127384302792507
172,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792507,20.127384302792507
173,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792507,20.127384302792507
174,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792507,20.127384302792507
175,"['frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.127384302792507,20.127384302792507
176,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.22161380654711,20.127384302792507
177,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.22161380654711,20.22161380654711
178,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.22161380654711,20.22161380654711
179,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.221613806547225,20.22161380654711
180,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.221613806547225,20.221613806547225
181,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.221613806547225,20.221613806547225
182,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.221613806547225,20.221613806547225
183,"['frag_02_c00001', 'frag_06_c00001', 'frag_08_c00001']",20.221613806547225,20.221613806547225
184,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.362645371720646,20.221613806547225
185,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.362645371720646,20.362645371720646
186,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.362645371720646,20.362645371720646
187,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.362645371720646,20.362645371720646
188,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.362645371720646,20.362645371720646
189,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.362645371720646,20.362645371720646
190,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.36264537172076,20.362645371720646
191,"['frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",20.36264537172076,20.36264537172076
192,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.37873141981231,20.36264537172076
193,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.37873141981231,20.37873141981231
194,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.37873141981231,20.37873141981231
195,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.37873141981231,20.37873141981231
196,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.37873141981231,20.37873141981231
197,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.37873141981231,20.37873141981231
198,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.378731419812425,20.37873141981231
199,"['frag_02_c00001', 'frag_05_c00001', 'frag_08_c00001']",20.378731419812425,20.378731419812425
200,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.378731419812425
201,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
202,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
203,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
204,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
205,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
206,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
207,"['frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",20.492686950035022,20.492686950035022
208,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.80631045631435,20.492686950035022
209,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.80631045631435,20.80631045631435
210,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.80631045631435,20.80631045631435
211,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.80631045631435,20.80631045631435
212,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.80631045631435,20.80631045631435
213,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.80631045631435,20.80631045631435
214,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.806310456314463,20.80631045631435
215,"['frag_03_c00001', 'frag_05_c00001', 'frag_07_c00001']",20.806310456314463,20.806310456314463
216,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.256612882914737,20.806310456314463
217,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.25661288291485,21.256612882914737
218,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.25661288291485,21.25661288291485
219,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.25661288291485,21.25661288291485
220,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.256612882914965,21.25661288291485
221,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.256612882914965,21.256612882914965
222,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.256612882914965,21.256612882914965
223,"['frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",21.256612882914965,21.256612882914965
224,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.43931021917058,21.256612882914965
225,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.43931021917058,21.43931021917058
226,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.43931021917058,21.43931021917058
227,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.43931021917058,21.43931021917058
228,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.439310219170693,21.43931021917058
229,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.439310219170693,21.439310219170693
230,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.439310219170693,21.439310219170693
231,"['frag_02_c00001', 'frag_06_c00001', 'frag_10_c00001']",21.439310219170693,21.439310219170693
232,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228,21.439310219170693
233,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228,21.684278624228
234,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228114,21.684278624228
235,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228227,21.684278624228114
236,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228227,21.684278624228227
237,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228227,21.684278624228227
238,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.684278624228227,21.684278624228227
239,"['frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",21.68427862422834,21.684278624228227
240,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.12684879724236,21.68427862422834
241,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.12684879724236,22.12684879724236
242,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.12684879724236,22.12684879724236
243,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.12684879724236,22.12684879724236
244,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.12684879724236,22.12684879724236
245,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.12684879724236,22.12684879724236
246,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.126848797242474,22.12684879724236
247,"['frag_02_c00001', 'frag_05_c00001', 'frag_09_c00001']",22.126848797242474,22.126848797242474
248,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.451541095317793,22.126848797242474
249,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.451541095317793,22.451541095317793
250,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.451541095317793,22.451541095317793
251,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.451541095317793,22.451541095317793
252,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.451541095317907,22.451541095317793
253,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.451541095317907,22.451541095317907
254,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.45154109531802,22.451541095317907
255,"['frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",22.45154109531802,22.45154109531802
256,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.615707764362128,22.45154109531802
257,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.615707764362128,22.615707764362128
258,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.615707764362128,22.615707764362128
259,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.615707764362128,22.615707764362128
260,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.615707764362128,22.615707764362128
261,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.615707764362128,22.615707764362128
262,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.61570776436224,22.615707764362128
263,"['frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",22.61570776436224,22.61570776436224
264,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794033,22.61570776436224
265,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794033,22.995757396794033
266,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794147,22.995757396794033
267,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794147,22.995757396794147
268,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794147,22.995757396794147
269,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794147,22.995757396794147
270,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.995757396794147,22.995757396794147
271,"['frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",22.99575739679426,22.995757396794147
272,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.17771506350482,22.99575739679426
273,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.17771506350482,23.17771506350482
274,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.17771506350482,23.17771506350482
275,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.17771506350482,23.17771506350482
276,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.177715063504934,23.17771506350482
277,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.177715063504934,23.177715063504934
278,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.177715063504934,23.177715063504934
279,"['frag_03_c00001', 'frag_06_c00001', 'frag_08_c00001']",23.177715063504934,23.177715063504934
280,"['frag_03_c00001', 'frag_03_c00001', 'frag_12_c00001']",23.227361884119546,23.177715063504934
281,"['frag_03_c00001', 'frag_03_c00001', 'frag_12_c00001']",23.227361884119546,23.227361884119546
