,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
455,456,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07086606054918221,0.07086606054918221,"[[(2, 1), (5, 3), (1, 5), (3, 7), (4, 8)], [(2, 2), (4, 4), (1, 6), (3, 9)]]"
456,457,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07088390243225007,0.07088390243225007,"[[(1, 2), (2, 6), (3, 7), (4, 8), (5, 9)], [(1, 1), (3, 3), (4, 4), (2, 5)]]"
457,458,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.0708839024322554,0.0708839024322554,"[[(1, 2), (2, 6), (3, 7), (4, 8), (5, 9)], [(1, 1), (3, 3), (4, 4), (2, 5)]]"
458,459,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07088390243225717,0.07088390243225717,"[[(1, 2), (2, 6), (3, 7), (4, 8), (5, 9)], [(1, 1), (3, 3), (4, 4), (2, 5)]]"
459,460,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07088390243225717,0.07088390243225717,"[[(1, 2), (2, 6), (3, 7), (4, 8), (5, 9)], [(1, 1), (3, 3), (4, 4), (2, 5)]]"
460,461,"['frag_06_c00001', 'frag_14_c00001']","[[], []]",0.07090925724630992,0.07090925724630992,"[[(1, 3), (2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
461,462,"['frag_14_c00001', 'frag_06_c00001']","[[], []]",0.07090925724630992,0.07090925724630992,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
462,463,"['frag_14_c00001', 'frag_06_c00001']","[[], []]",0.07090925724630992,0.07090925724630992,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
463,464,"['frag_06_c00001', 'frag_14_c00001']","[[], []]",0.07090925724630992,0.07090925724630992,"[[(1, 3), (2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
464,465,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",0.07123232074029318,0.07123232074029318,"[[(3, 5), (4, 6), (5, 7), (2, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4)]]"
465,466,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",0.07123232074029318,0.07123232074029318,"[[(3, 5), (4, 6), (5, 7), (2, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4)]]"
466,467,"['frag_08_c00001', 'frag_11_c00001']","[[], []]",0.07123232074029318,0.07123232074029318,"[[(1, 1), (2, 2), (3, 3), (4, 4)], [(3, 5), (4, 6), (5, 7), (2, 8), (1, 9)]]"
467,468,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",0.07123232074029318,0.07123232074029318,"[[(3, 5), (4, 6), (5, 7), (2, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4)]]"
468,469,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243608,0.07134309779243608,"[[(2, 2), (1, 6)], [(1, 7)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
469,470,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
470,471,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
471,472,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
472,473,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
473,474,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(2, 2), (1, 6)], [(1, 7)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
474,475,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
475,476,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07134309779243786,0.07134309779243786,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
476,477,"['frag_14_c00001', 'frag_06_c00001']","[[], []]",0.07157527252114804,0.07157527252114804,"[[(1, 1), (5, 2), (3, 3), (4, 4), (2, 5), (6, 6)], [(2, 7), (3, 8), (1, 9)]]"
477,478,"['frag_06_c00001', 'frag_14_c00001']","[[], []]",0.07157527252114804,0.07157527252114804,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (5, 2), (3, 3), (4, 4), (2, 5), (6, 6)]]"
478,479,"['frag_06_c00001', 'frag_14_c00001']","[[], []]",0.07157527252114804,0.07157527252114804,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (5, 2), (3, 3), (4, 4), (2, 5), (6, 6)]]"
479,480,"['frag_14_c00001', 'frag_06_c00001']","[[], []]",0.07157527252114981,0.07157527252114981,"[[(1, 1), (5, 2), (3, 3), (4, 4), (2, 5), (6, 6)], [(2, 7), (3, 8), (1, 9)]]"
480,481,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07191947032722901,0.07191947032722901,"[[(1, 7), (2, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)]]"
481,482,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07191947032722901,0.07191947032722901,"[[(1, 7), (2, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)]]"
482,483,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07191947032722901,0.07191947032722901,"[[(1, 7), (2, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)]]"
483,484,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07191947032723078,0.07191947032723078,"[[(1, 7), (2, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)]]"
484,485,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07195306934891299,0.07195306934891299,"[[(5, 3), (4, 4), (1, 5), (2, 6), (3, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
485,486,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07195306934891299,0.07195306934891299,"[[(5, 3), (4, 4), (1, 5), (2, 6), (3, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
486,487,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07195306934891299,0.07195306934891299,"[[(5, 3), (4, 4), (1, 5), (2, 6), (3, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
487,488,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07195306934891477,0.07195306934891477,"[[(5, 3), (4, 4), (1, 5), (2, 6), (3, 7)], [(1, 1), (2, 2), (4, 8), (3, 9)]]"
488,489,"['frag_05_c00001', 'frag_13_c00001']","[[], []]",0.07211941565193136,0.07211941565193136,"[[(1, 2), (3, 6), (2, 7)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
489,490,"['frag_13_c00001', 'frag_05_c00001']","[[], []]",0.07211941565193136,0.07211941565193136,"[[(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)], [(1, 2), (3, 6), (2, 7)]]"
490,491,"['frag_05_c00001', 'frag_13_c00001']","[[], []]",0.07211941565193314,0.07211941565193314,"[[(1, 2), (3, 6), (2, 7)], [(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)]]"
491,492,"['frag_13_c00001', 'frag_05_c00001']","[[], []]",0.07211941565193314,0.07211941565193314,"[[(1, 1), (3, 3), (5, 4), (2, 5), (4, 8), (6, 9)], [(1, 2), (3, 6), (2, 7)]]"
492,493,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07215364611130148,0.07215364611130148,"[[(2, 1), (1, 5), (3, 6), (4, 8), (5, 9)], [(2, 2), (3, 3), (4, 4), (1, 7)]]"
493,494,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07215364611130326,0.07215364611130326,"[[(2, 1), (1, 5), (3, 6), (4, 8), (5, 9)], [(2, 2), (3, 3), (4, 4), (1, 7)]]"
494,495,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07215364611130326,0.07215364611130326,"[[(2, 1), (1, 5), (3, 6), (4, 8), (5, 9)], [(2, 2), (3, 3), (4, 4), (1, 7)]]"
495,496,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07215364611130326,0.07215364611130326,"[[(2, 1), (1, 5), (3, 6), (4, 8), (5, 9)], [(2, 2), (3, 3), (4, 4), (1, 7)]]"
496,497,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07234790790280421,0.07234790790280421,"[[(1, 1)], [(2, 5), (1, 7)], [(2, 2), (3, 3), (4, 4), (1, 6), (5, 8), (6, 9)]]"
497,498,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07234790790280421,0.07234790790280421,"[[(1, 1)], [(2, 5), (1, 7)], [(2, 2), (3, 3), (4, 4), (1, 6), (5, 8), (6, 9)]]"
498,499,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.07234790790280421,0.07234790790280421,"[[(2, 5), (1, 7)], [(1, 1)], [(2, 2), (3, 3), (4, 4), (1, 6), (5, 8), (6, 9)]]"
499,500,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07234790790280599,0.07234790790280599,"[[(1, 1)], [(2, 5), (1, 7)], [(2, 2), (3, 3), (4, 4), (1, 6), (5, 8), (6, 9)]]"
