,SolN,Fragments,ObjValNoPen,ObjValWithPen
181,182,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_14_c00001']",178.1443948992112,378.1443948992112
182,183,"['frag_02_c00001', 'frag_03_c00001', 'frag_15_c00001']",179.0391650766462,379.0391650766462
183,184,"['frag_01_c00001', 'frag_04_c00001', 'frag_08_c00001', 'frag_10_c00001']",179.19562478750038,379.1956247875004
184,185,"['frag_03_c00001', 'frag_04_c00001', 'frag_16_c00001']",179.6928120079824,379.6928120079824
185,186,"['frag_02_c00001', 'frag_08_c00001', 'frag_11_c00001']",181.17064708083558,381.1706470808356
186,187,"['frag_04_c00001', 'frag_10_c00001', 'frag_11_c00001']",182.38083487960398,382.380834879604
187,188,"['frag_03_c00001', 'frag_09_c00001', 'frag_11_c00001']",183.85436739239458,383.8543673923946
188,189,"['frag_09_c00001', 'frag_14_c00001']",284.63767709725835,384.63767709725835
189,190,"['frag_04_c00001', 'frag_07_c00001', 'frag_12_c00001']",185.11247744134664,385.11247744134664
190,191,"['frag_02_c00001', 'frag_04_c00001', 'frag_14_c00001']",286.21016726466155,386.21016726466155
191,192,"['frag_02_c00001', 'frag_06_c00001', 'frag_14_c00001']",187.21900352535317,387.2190035253532
192,193,"['frag_01_c00001', 'frag_10_c00001', 'frag_14_c00001']",187.93020603194486,387.93020603194486
193,194,"['frag_04_c00001', 'frag_09_c00001', 'frag_10_c00001']",288.84136899477517,388.84136899477517
194,195,"['frag_03_c00001', 'frag_05_c00001', 'frag_14_c00001']",188.95549063643125,388.95549063643125
195,196,"['frag_03_c00001', 'frag_08_c00001', 'frag_12_c00001']",189.4276894555711,389.4276894555711
196,197,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",189.6671051608331,389.6671051608331
197,198,"['frag_05_c00001', 'frag_08_c00001', 'frag_10_c00001']",190.12068856648705,390.12068856648705
198,199,"['frag_06_c00001', 'frag_09_c00001', 'frag_10_c00001']",192.39127046066255,392.39127046066255
199,200,"['frag_06_c00001', 'frag_08_c00001', 'frag_09_c00001']",192.93882751671185,392.93882751671185
200,201,"['frag_12_c00001', 'frag_13_c00001']",193.32383542733646,393.32383542733646
201,202,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_06_c00001']",194.39003196458634,394.39003196458634
202,203,"['frag_02_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_08_c00001']",194.5848630561802,394.5848630561802
203,204,"['frag_04_c00001', 'frag_05_c00001', 'frag_13_c00001']",196.5643258335706,396.5643258335706
204,205,"['frag_03_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_08_c00001']",196.6482495978919,396.6482495978919
205,206,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",396.83267204722256,396.83267204722256
206,207,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_14_c00001']",198.089642729474,398.089642729474
207,208,"['frag_03_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_09_c00001']",198.24417900412413,398.24417900412413
208,209,"['frag_02_c00001', 'frag_04_c00001', 'frag_06_c00001', 'frag_10_c00001']",198.35370263110372,398.3537026311037
209,210,"['frag_02_c00001', 'frag_10_c00001', 'frag_11_c00001']",198.51135516384113,398.51135516384113
210,211,"['frag_03_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_10_c00001']",198.67996445999347,398.67996445999347
211,212,"['frag_10_c00001', 'frag_16_c00001']",199.4547819356642,399.4547819356642
212,213,"['frag_01_c00001', 'frag_02_c00001', 'frag_08_c00001', 'frag_10_c00001']",200.03316145201939,400.0331614520194
213,214,"['frag_01_c00001', 'frag_05_c00001', 'frag_06_c00001', 'frag_07_c00001']",200.05278833468662,400.0527883346866
214,215,"['frag_01_c00001', 'frag_03_c00001', 'frag_06_c00001', 'frag_11_c00001']",201.41988737105407,401.4198873710541
215,216,"['frag_04_c00001', 'frag_08_c00001', 'frag_09_c00001']",302.46455362690654,402.46455362690654
216,217,"['frag_01_c00001', 'frag_03_c00001', 'frag_09_c00001', 'frag_10_c00001']",203.2866113948171,403.2866113948171
217,218,"['frag_01_c00001', 'frag_03_c00001', 'frag_08_c00001', 'frag_09_c00001']",204.49238831521393,404.49238831521393
218,219,"['frag_02_c00001', 'frag_05_c00001', 'frag_12_c00001']",305.41094876512784,405.41094876512784
219,220,"['frag_02_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_08_c00001']",205.44552349445098,405.445523494451
220,221,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_08_c00001']",206.13905980810682,406.1390598081068
221,222,"['frag_03_c00001', 'frag_10_c00001', 'frag_12_c00001']",206.56596458936178,406.5659645893618
222,223,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_09_c00001']",407.95054538614033,407.95054538614033
223,224,"['frag_02_c00001', 'frag_05_c00001', 'frag_13_c00001']",208.24874028564386,408.24874028564386
224,225,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_13_c00001']",208.6264381721228,408.6264381721228
225,226,"['frag_02_c00001', 'frag_03_c00001', 'frag_05_c00001', 'frag_10_c00001']",208.85082013980173,408.8508201398017
226,227,"['frag_05_c00001', 'frag_07_c00001', 'frag_09_c00001']",208.91363404294975,408.91363404294975
227,228,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_10_c00001']",209.24967951868211,409.2496795186821
228,229,"['frag_01_c00001', 'frag_04_c00001', 'frag_07_c00001', 'frag_09_c00001']",209.43247159034286,409.43247159034286
229,230,"['frag_02_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_07_c00001']",211.1148463926329,411.1148463926329
230,231,"['frag_01_c00001', 'frag_09_c00001', 'frag_13_c00001']",211.3257076080206,411.3257076080206
231,232,"['frag_01_c00001', 'frag_05_c00001', 'frag_11_c00001']",412.50539776437313,412.50539776437313
232,233,"['frag_12_c00001', 'frag_14_c00001']",214.8147873252035,414.8147873252035
233,234,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_06_c00001']",417.24149196385883,417.24149196385883
234,235,"['frag_09_c00001', 'frag_16_c00001']",218.48898377746968,418.4889837774697
235,236,"['frag_02_c00001', 'frag_04_c00001', 'frag_16_c00001']",220.50449053464922,420.5044905346492
236,237,"['frag_04_c00001', 'frag_08_c00001', 'frag_12_c00001']",223.9463735443644,423.9463735443644
237,238,"['frag_04_c00001', 'frag_10_c00001', 'frag_12_c00001']",228.66724096642042,428.6672409664204
238,239,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",332.83267204722256,432.83267204722256
239,240,"['frag_02_c00001', 'frag_08_c00001', 'frag_12_c00001']",241.47876135958643,441.47876135958643
240,241,"['frag_02_c00001', 'frag_10_c00001', 'frag_12_c00001']",247.57321056489104,447.57321056489104
241,242,"['frag_03_c00001', 'frag_09_c00001', 'frag_12_c00001']",247.71047370342296,447.71047370342296
242,243,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_12_c00001']",254.09382360418692,454.0938236041869
243,244,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_12_c00001']",260.58338276991594,460.58338276991594
244,245,"['frag_04_c00001', 'frag_05_c00001', 'frag_09_c00001']",470.6721296390549,470.6721296390549
245,246,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_07_c00001']",371.8533075388316,471.8533075388316
246,247,"['frag_01_c00001', 'frag_06_c00001', 'frag_16_c00001']",272.7999956021117,472.7999956021117
