,SolN,Fragments,ObjValNoPen,ObjValWithPen
150,151,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
151,152,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
152,153,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
153,154,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
154,155,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
155,156,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
156,157,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
157,158,"['frag_01_c00001', 'frag_03_c00001', 'frag_04_c00001']",1952.7653060131997,2952.7653060131997
158,159,"['frag_05_c00001', 'frag_12_c00001']",1000.857200687793,3000.857200687793
159,160,"['frag_05_c00001', 'frag_12_c00001']",1000.857200687793,3000.857200687793
160,161,"['frag_05_c00001', 'frag_12_c00001']",1000.857200687793,3000.857200687793
161,162,"['frag_05_c00001', 'frag_12_c00001']",1000.857200687793,3000.857200687793
162,163,"['frag_05_c00001', 'frag_11_c00001']",1001.4570664414077,3001.4570664414077
163,164,"['frag_05_c00001', 'frag_11_c00001']",1001.4570664414077,3001.4570664414077
164,165,"['frag_05_c00001', 'frag_11_c00001']",1001.4570664414077,3001.4570664414077
165,166,"['frag_05_c00001', 'frag_11_c00001']",1001.4570664414077,3001.4570664414077
166,167,"['frag_01_c00001', 'frag_01_c00001', 'frag_06_c00001']",2066.6720437572367,3066.6720437572367
167,168,"['frag_01_c00001', 'frag_01_c00001', 'frag_06_c00001']",2066.6720437572367,3066.6720437572367
168,169,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
169,170,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001']",2132.9751516324504,3132.9751516324504
