,SolN,Fragments,ObjValNoPen,ObjValWithPen
105,106,"['frag_01_c00001', 'frag_07_c00001', 'frag_11_c00001']",0.19583537755408287,1.1958353775540829
106,107,"['frag_03_c00001', 'frag_04_c00001', 'frag_14_c00001']",0.19726877792243336,1.1972687779224334
107,108,"['frag_04_c00001', 'frag_07_c00001', 'frag_08_c00001']",0.1975597674866556,1.1975597674866556
108,109,"['frag_04_c00001', 'frag_07_c00001', 'frag_10_c00001']",0.19875890529222673,1.1987589052922267
109,110,"['frag_01_c00001', 'frag_03_c00001', 'frag_15_c00001']",0.19933617175664153,1.1993361717566415
110,111,"['frag_03_c00001', 'frag_04_c00001', 'frag_13_c00001']",0.2001049912041104,1.2001049912041104
111,112,"['frag_04_c00001', 'frag_08_c00001', 'frag_10_c00001']",0.20747315126468635,1.2074731512646864
112,113,"['frag_01_c00001', 'frag_06_c00001', 'frag_13_c00001']",0.21108374690647658,1.2110837469064766
113,114,"['frag_03_c00001', 'frag_08_c00001', 'frag_10_c00001']",0.22250489728560652,1.2225048972856065
114,115,"['frag_05_c00001', 'frag_06_c00001', 'frag_09_c00001']",0.2271791283012945,1.2271791283012945
115,116,"['frag_01_c00001', 'frag_02_c00001', 'frag_16_c00001']",0.23387224368067727,1.2338722436806773
116,117,"['frag_02_c00001', 'frag_06_c00001', 'frag_12_c00001']",0.24084636047344254,1.2408463604734425
117,118,"['frag_02_c00001', 'frag_06_c00001', 'frag_11_c00001']",0.24125090947878292,1.241250909478783
118,119,"['frag_01_c00001', 'frag_08_c00001', 'frag_12_c00001']",0.24540873322461998,1.24540873322462
119,120,"['frag_01_c00001', 'frag_08_c00001', 'frag_11_c00001']",0.2459867463868406,1.2459867463868406
120,121,"['frag_04_c00001', 'frag_07_c00001', 'frag_09_c00001']",0.24640994864631693,1.246409948646317
121,122,"['frag_01_c00001', 'frag_10_c00001', 'frag_12_c00001']",0.24712572501197627,1.2471257250119763
122,123,"['frag_01_c00001', 'frag_06_c00001', 'frag_14_c00001']",0.24720697630810484,1.2472069763081048
123,124,"['frag_01_c00001', 'frag_10_c00001', 'frag_11_c00001']",0.24966879008141873,1.2496687900814187
124,125,"['frag_03_c00001', 'frag_08_c00001', 'frag_09_c00001']",0.25324327053684037,1.2532432705368404
125,126,"['frag_03_c00001', 'frag_09_c00001', 'frag_10_c00001']",0.2538315247765439,1.253831524776544
126,127,"['frag_01_c00001', 'frag_02_c00001', 'frag_15_c00001']",0.2700965614451434,1.2700965614451434
127,128,"['frag_04_c00001', 'frag_09_c00001', 'frag_10_c00001']",0.2714221371399095,1.2714221371399095
128,129,"['frag_04_c00001', 'frag_08_c00001', 'frag_09_c00001']",0.27273026457737615,1.2727302645773761
129,130,"['frag_01_c00001', 'frag_09_c00001', 'frag_12_c00001']",0.27593412219941627,1.2759341221994163
130,131,"['frag_03_c00001', 'frag_07_c00001', 'frag_08_c00001']",0.27610536689245535,1.2761053668924554
131,132,"['frag_01_c00001', 'frag_09_c00001', 'frag_11_c00001']",0.27653576040204086,1.2765357604020409
132,133,"['frag_04_c00001', 'frag_05_c00001', 'frag_12_c00001']",0.2790318843367139,1.2790318843367139
133,134,"['frag_04_c00001', 'frag_05_c00001', 'frag_11_c00001']",0.27903459439150247,1.2790345943915025
134,135,"['frag_03_c00001', 'frag_07_c00001', 'frag_10_c00001']",0.2792008863751949,1.279200886375195
135,136,"['frag_02_c00001', 'frag_05_c00001', 'frag_12_c00001']",0.27960009748289316,1.2796000974828932
136,137,"['frag_02_c00001', 'frag_05_c00001', 'frag_11_c00001']",0.28006474751687627,1.2800647475168763
137,138,"['frag_01_c00001', 'frag_04_c00001', 'frag_16_c00001']",0.2891154624190282,1.2891154624190282
138,139,"['frag_03_c00001', 'frag_07_c00001', 'frag_09_c00001']",0.29233318966782207,1.292333189667822
